fetched_at,place_name,AREA_NM,AREA_CD,_key_used,WEATHER_STTS__WEATHER_TIME,WEATHER_STTS__TEMP,WEATHER_STTS__MAX_TEMP,WEATHER_STTS__MIN_TEMP,WEATHER_STTS__HUMIDITY,WEATHER_STTS__WIND_DIRCT,WEATHER_STTS__WIND_SPD,WEATHER_STTS__PRECIPITATION,WEATHER_STTS__PRECPT_TYPE,WEATHER_STTS__PCP_MSG,WEATHER_STTS__SUNRISE,WEATHER_STTS__SUNSET,WEATHER_STTS__UV_INDEX_LVL,WEATHER_STTS__UV_INDEX,WEATHER_STTS__UV_MSG,WEATHER_STTS__PM25_INDEX,WEATHER_STTS__PM25,WEATHER_STTS__PM10_INDEX,WEATHER_STTS__PM10,WEATHER_STTS__AIR_IDX,WEATHER_STTS__AIR_IDX_MVL,WEATHER_STTS__AIR_IDX_MAIN,WEATHER_STTS__AIR_MSG,WEATHER_STTS__NEWS_LIST
2026-08-12T06:59:48.819412+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,2026-08-12 07:00,23.5,33.0,24.0,54,NNE,3.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,9,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,구로역,구로역,POI020,KEY_1,2026-08-12 07:00,23.5,33.0,24.0,54,NNE,3.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,9,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,군자역,군자역,POI021,KEY_2,2026-08-12 07:00,22.8,32.0,23.0,55,NNE,2.1,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,11,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,대림역,대림역,POI023,KEY_3,2026-08-12 07:00,23.5,33.0,24.0,54,NNE,3.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,8,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,동대문역,동대문역,POI024,KEY_4,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,5,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,뚝섬역,뚝섬역,POI025,KEY_1,2026-08-12 07:00,23.2,32.0,24.0,54,NE,3.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,10,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,미아사거리역,미아사거리역,POI026,KEY_2,2026-08-12 07:00,21.4,32.0,23.0,60,SSE,1.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,7,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,발산역,발산역,POI027,KEY_3,2026-08-12 07:00,22.0,33.0,23.0,64,N,1.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,사당역,사당역,POI029,KEY_4,2026-08-12 07:00,23.1,32.0,24.0,62,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,6,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,삼각지역,삼각지역,POI030,KEY_1,2026-08-12 07:00,23.2,32.0,24.0,54,NE,3.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,12,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,서울대입구역,서울대입구역,POI031,KEY_2,2026-08-12 07:00,23.7,32.0,24.0,53,NNE,2.3,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,10,보통,53.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,서울식물원·마곡나루역,서울식물원·마곡나루역,POI032,KEY_3,2026-08-12 07:00,22.0,33.0,23.0,64,N,1.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,서울역,서울역,POI033,KEY_4,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,6,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,선릉역,선릉역,POI034,KEY_1,2026-08-12 07:00,22.8,32.0,24.0,57,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,5,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,12,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,수유역,수유역,POI036,KEY_3,2026-08-12 07:00,21.4,32.0,23.0,60,SSE,1.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,7,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,숭례문,숭례문,POI131,KEY_4,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,6,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,시의회 앞,시의회 앞,POI130,KEY_1,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,6,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,신논현역·논현역,신논현역·논현역,POI037,KEY_2,2026-08-12 07:00,22.8,32.0,24.0,57,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,5,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,신도림역,신도림역,POI038,KEY_3,2026-08-12 07:00,23.7,32.0,24.0,53,NNE,2.3,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,8,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,신림역,신림역,POI039,KEY_4,2026-08-12 07:00,23.7,32.0,24.0,53,NNE,2.3,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,10,보통,53.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,신정네거리역,신정네거리역,POI117,KEY_1,2026-08-12 07:00,23.9,33.0,24.0,53,NE,1.9,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,49.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,2026-08-12 07:00,24.0,32.0,23.0,60,NE,3.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,10,보통,53.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,쌍문역,쌍문역,POI070,KEY_3,2026-08-12 07:00,21.4,32.0,23.0,60,SSE,1.0,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,50.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,양재역,양재역,POI041,KEY_4,2026-08-12 07:00,22.8,32.0,24.0,57,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,6,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,역삼역,역삼역,POI042,KEY_1,2026-08-12 07:00,22.8,32.0,24.0,57,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,5,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,연신내역,연신내역,POI043,KEY_2,2026-08-12 07:00,19.7,32.0,22.0,65,SSE,0.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,7,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,2026-08-12 07:00,23.9,33.0,24.0,53,NE,1.9,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,49.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,왕십리역,왕십리역,POI045,KEY_4,2026-08-12 07:00,23.5,32.0,24.0,54,NNE,2.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,10,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,용산역,용산역,POI046,KEY_1,2026-08-12 07:00,24.0,32.0,23.0,60,NE,3.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,12,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,이태원역,이태원역,POI047,KEY_2,2026-08-12 07:00,23.2,32.0,24.0,54,NE,3.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,12,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,잠실새내역,잠실새내역,POI118,KEY_3,2026-08-12 07:00,23.5,33.0,24.0,56,S,2.1,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,7,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,잠실역,잠실역,POI119,KEY_4,2026-08-12 07:00,22.6,32.0,24.0,62,N,0.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,7,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,장지역,장지역,POI048,KEY_1,2026-08-12 07:00,23.5,33.0,24.0,56,S,2.1,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,7,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,장한평역,장한평역,POI049,KEY_2,2026-08-12 07:00,23.5,32.0,24.0,54,NNE,2.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,9,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,천호역,천호역,POI050,KEY_3,2026-08-12 07:00,22.6,32.0,24.0,62,N,0.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,6,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,2026-08-12 07:00,23.1,32.0,24.0,62,ENE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,8,좋음,46.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,충정로역,충정로역,POI052,KEY_1,2026-08-12 07:00,24.0,32.0,23.0,60,NE,3.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,10,보통,53.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-08-12T06:59:48.819412+09:00,합정역,합정역,POI053,KEY_2,2026-08-12 07:00,24.0,32.0,23.0,60,NE,3.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,6,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,혜화역,혜화역,POI054,KEY_3,2026-08-12 07:00,21.8,32.0,23.0,61,NNE,2.8,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,5,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,2026-08-12 07:00,22.2,32.0,23.0,61,SSE,0.5,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,6,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T06:59:48.819412+09:00,회기역,회기역,POI056,KEY_1,2026-08-12 07:00,23.5,32.0,24.0,54,NNE,2.2,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,9,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,경복궁,경복궁,POI008,KEY_1,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,보신각,보신각,POI010,KEY_3,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,2026-08-12 07:50,23.8,32.0,23.0,53,ENE,2.3,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,9,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,2026-08-12 07:50,24.2,32.0,24.0,54,ENE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,9,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,10,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-08-12 07:50,23.7,32.0,24.0,50,NE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,14,좋음,44.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-08-12 07:50,24.1,32.0,24.0,54,NE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,9,좋음,43.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,2026-08-12 07:50,24.4,32.0,23.0,59,NE,4.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,10,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,강서한강공원,강서한강공원,POI085,KEY_1,2026-08-12 07:50,23.8,33.0,23.0,57,N,2.1,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,37.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,고척돔,고척돔,POI086,KEY_2,2026-08-12 07:50,24.0,33.0,24.0,52,NE,3.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,9,좋음,48.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-08-12 07:50,24.1,32.0,24.0,54,NE,1.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,9,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,광화문광장,광화문광장,POI088,KEY_4,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,좋음,45.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,2026-08-12 07:50,23.7,32.0,24.0,50,NE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,14,좋음,44.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,난지한강공원,난지한강공원,POI090,KEY_2,2026-08-12 07:50,23.8,33.0,23.0,57,N,2.1,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,37.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,남산공원,남산공원,POI091,KEY_3,2026-08-12 07:50,23.4,32.0,23.0,54,NNE,3.4,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,10,좋음,47.0,,대기질에 이상이 없어요.,
2026-08-12T07:57:00.212793+09:00,노들섬,노들섬,POI092,KEY_4,2026-08-12 07:50,24.4,32.0,23.0,59,NE,4.7,-,없음,비 또는 눈 소식이 없어요.,05:43,19:31,낮음,1,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,14,좋음,44.0,,대기질에 이상이 없어요.,
